ID,Inizio (YYYY-MM-DD h:min:s),Inizio (DD/MM/YYYY),Fine (YYYY-MM-DD h:min:s),Fine (DD/MM/YYYY),Year,Value (μg.m-3),Comune,Indirizzo,Air Quality Station Area,Latitudine,Longitudine,EOL Code stazione,Tipo stazione,Provincia,Provincia (nome completo),Regione,Area,Area (macro)
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-03-31 4:00:00,31/03/2018,2018-03-31 5:00:00,31/03/2018,2018,"82,01564",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-17 6:00:00,17/03/2020,2020-03-17 7:00:00,17/03/2020,2020,"81,7",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2021-10-30 0:00:00,30/10/2021,2021-10-30 1:00:00,30/10/2021,2021,"81,3281",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-16 14:00:00,16/04/2018,2018-04-16 15:00:00,16/04/2018,2018,"80,6",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-17 10:00:00,17/03/2020,2020-03-17 11:00:00,17/03/2020,2020,"79,58",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-14 9:00:00,14/04/2018,2018-04-14 10:00:00,14/04/2018,2018,"79,2",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-03-31 3:00:00,31/03/2018,2018-03-31 4:00:00,31/03/2018,2018,"78,8726",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2227A_20_GC-PID_2015-05-01_00:00:00,2020-01-01 4:00:00,01/01/2020,2020-01-01 5:00:00,01/01/2020,2020,"78,2",Avellino,"Via Piave, 11, 83100 Avellino AV, Italy",urban,"40,91882","14,78553",IT2227A,traffico,AV,Avellino,Campania,Sud,Sud e isole
SPO.IT1475A_20_GC-PID_2016-08-04_00:00:00,2018-01-07 14:00:00,07/01/2018,2018-01-07 15:00:00,07/01/2018,2018,"77,95452",Trieste,"Via S. Lorenzo in Selva, 23, 34146 Trieste TS, Italy",suburban,"45,62421","13,78026",IT1475A,fondo,TS,Trieste,Friuli-Venezia Giulia,Nord-est,Nord
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-01-26 6:00:00,26/01/2018,2018-01-26 7:00:00,26/01/2018,2018,"77,5218",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-14 14:00:00,14/04/2018,2018-04-14 15:00:00,14/04/2018,2018,"76,8",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-01 17:00:00,01/08/2021,2021-08-01 18:00:00,01/08/2021,2021,"76,6727",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1346A_20_GC-FID_2002-07-20_00:00:00,2015-08-27 22:00:00,27/08/2015,2015-08-27 23:00:00,27/08/2015,2015,"76,561621",Siracusa,"Via Madre Teresa di Calcutta, 10, 96100 Siracusa SR, Italy",urban,"37,09129","15,28530",IT1346A,traffico,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1890A_20_GC-FID_2008-05-14_00:00:00,2018-12-14 18:00:00,14/12/2018,2018-12-14 19:00:00,14/12/2018,2018,"75,89038",Enna,"Via del Vallone, 10, 94100 Enna EN, Italy",urban,"37,56412","14,28146",IT1890A,fondo,EN,Enna,Sicilia,Isole,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-14 15:00:00,14/04/2018,2018-04-14 16:00:00,14/04/2018,2018,"75,7",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-19 6:00:00,19/03/2020,2020-03-19 7:00:00,19/03/2020,2020,"75,69",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-19 2:00:00,19/03/2020,2020-03-19 3:00:00,19/03/2020,2020,"75,41",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-17 13:00:00,17/04/2018,2018-04-17 14:00:00,17/04/2018,2018,"73,8",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT2226A_20_GC-PID_2015-05-01_00:00:00,2016-06-08 10:00:00,08/06/2016,2016-06-08 11:00:00,08/06/2016,2016,"73,7",Pomigliano d'Arco,"W9CQ+8Q Pomigliano d'Arco, Metropolitan City of Naples, Italy",suburban,"40,92087","14,38946",IT2226A,industriale,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1440A_20_GC-FID_1983-05-02_00:00:00,2021-10-29 18:00:00,29/10/2021,2021-10-29 19:00:00,29/10/2021,2021,"73,5161",Belvedere,"Piazza Eurialo, 4, 96100 Belvedere SR, Italy",suburban,"37,09397","15,20871",IT1440A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1346A_20_GC-FID_2002-07-20_00:00:00,2016-07-16 16:00:00,16/07/2016,2016-07-16 17:00:00,16/07/2016,2016,"73,079108",Siracusa,"Via Madre Teresa di Calcutta, 10, 96100 Siracusa SR, Italy",urban,"37,09129","15,28530",IT1346A,traffico,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-19 8:00:00,19/03/2020,2020-03-19 9:00:00,19/03/2020,2020,"72,96",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-01-21 4:00:00,21/01/2018,2018-01-21 5:00:00,21/01/2018,2018,"72,86752",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2017-07-04 14:00:00,04/07/2017,2017-07-04 15:00:00,04/07/2017,2017,"71,993715",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-18 6:00:00,18/03/2020,2020-03-18 7:00:00,18/03/2020,2020,"71,63",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2031A_20_GC-PID_2009-12-14_00:00:00,2022-05-17 11:00:00,17/05/2022,2022-05-17 12:00:00,17/05/2022,2022,"71,38",Crotone,"Via Gioacchino da Fiore, 250, 88900 Crotone KR, Italy",urban,"39,06808","17,11417",IT2031A,fondo,KR,Crotone,Calabria,Sud,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-19 4:00:00,19/03/2020,2020-03-19 5:00:00,19/03/2020,2020,"71,38",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-18 9:00:00,18/03/2020,2020-03-18 10:00:00,18/03/2020,2020,"71,1",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2021-10-29 16:00:00,29/10/2021,2021-10-29 17:00:00,29/10/2021,2021,"70,6646",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-01-25 3:00:00,25/01/2018,2018-01-25 4:00:00,25/01/2018,2018,"70,64165",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-02 5:00:00,02/08/2021,2021-08-02 6:00:00,02/08/2021,2021,"69,9527",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2016-05-27 20:00:00,27/05/2016,2016-05-27 21:00:00,27/05/2016,2016,"69,689722",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-12 18:00:00,12/04/2018,2018-04-12 19:00:00,12/04/2018,2018,"69,5",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-06 1:00:00,06/08/2021,2021-08-06 2:00:00,06/08/2021,2021,"69,3451",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-01 22:00:00,01/08/2021,2021-08-01 23:00:00,01/08/2021,2021,"69,0612",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2016-06-03 7:00:00,03/06/2016,2016-06-03 8:00:00,03/06/2016,2016,"68,90175",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1900A_20_GC-FID_2008-02-26_00:00:00,2022-07-19 0:00:00,19/07/2022,2022-07-19 1:00:00,19/07/2022,2022,"68,73",Foligno,"Viale Roma, 8, 06034 Foligno PG, Italy",urban,"42,95167","12,70778",IT1900A,traffico,PG,Perugia,Umbria,Centro,Centro
SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00,2015-12-22 18:00:00,22/12/2015,2015-12-22 19:00:00,22/12/2015,2015,"68,517812",Giammoro,"Via Gabbia, 15, 98042 Giammoro ME, Italy",urban,"38,20556","15,31006",IT1794A,fondo,ME,Messina,Sicilia,Isole,Sud e isole
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-01-21 22:00:00,21/01/2018,2018-01-21 23:00:00,21/01/2018,2018,"68,38192",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2016-05-27 21:00:00,27/05/2016,2016-05-27 22:00:00,27/05/2016,2016,"68,364266",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2020-06-23 1:00:00,23/06/2020,2020-06-23 2:00:00,23/06/2020,2020,"68,1438",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-31 20:00:00,31/07/2021,2021-07-31 21:00:00,31/07/2021,2021,"67,6071",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-14 11:00:00,14/04/2018,2018-04-14 12:00:00,14/04/2018,2018,"67,6",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-07-31 7:00:00,31/07/2023,2023-07-31 8:00:00,31/07/2023,2023,"67,56",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT0815A_20_GC-FID_2015-01-01_00:00:00,2020-07-08 16:00:00,08/07/2020,2020-07-08 17:00:00,08/07/2020,2020,"66,94",Gela,"376M+VM Gela, Free municipal consortium of Caltanissetta, Italy",suburban,"37,06222","14,28422",IT0815A,fondo,CL,Caltanissetta,Sicilia,Isole,Sud e isole
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-04-04 0:00:00,04/04/2018,2018-04-04 1:00:00,04/04/2018,2018,"66,92406",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-01-21 19:00:00,21/01/2018,2018-01-21 20:00:00,21/01/2018,2018,"66,51606",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-17 3:00:00,17/03/2020,2020-03-17 4:00:00,17/03/2020,2020,"66,32",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2020-06-19 11:00:00,19/06/2020,2020-06-19 12:00:00,19/06/2020,2020,"66,17",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-08-24 2:00:00,24/08/2023,2023-08-24 3:00:00,24/08/2023,2023,"66,08",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT1888A_20_GC-FID_2008-04-18_00:00:00,2016-01-25 8:00:00,25/01/2016,2016-01-25 9:00:00,25/01/2016,2016,"65,58275",Partinico,"Via dei Mulini, 3, 90047 Partinico PA, Italy",urban,"38,05016","13,11859",IT1888A,fondo,PA,Palermo,Sicilia,Isole,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2020-05-06 23:00:00,06/05/2020,2020-05-07 0:00:00,07/05/2020,2020,"65,53844",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2094A_20_GC-PID_2015-09-11_00:00:00,2021-08-10 20:00:00,10/08/2021,2021-08-10 21:00:00,10/08/2021,2021,"65,47",Mammola,"96RM+9R Mammola, Metropolitan City of Reggio Calabria, Italy",rural-regional,"38,39092","16,23452",IT2094A,fondo,RC,Reggio Calabria,Calabria,Sud,Sud e isole
SPO.IT0618A_20_GC-FID_1983-04-30_23:00:00,2021-08-10 8:00:00,10/08/2021,2021-08-10 9:00:00,10/08/2021,2021,"65,4458",Augusta,"Via Vettor Pisani, 1, 96011 Augusta SR, Italy",urban,"37,21840","15,22050",IT0618A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2017-05-09 11:00:00,09/05/2017,2017-05-09 12:00:00,09/05/2017,2017,"65,289702",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2016-06-19 2:00:00,19/06/2016,2016-06-19 3:00:00,19/06/2016,2016,"65,185225",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-16 15:00:00,16/04/2018,2018-04-16 16:00:00,16/04/2018,2018,"65,1",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT2160A_20_GC-MS_2017-01-01_00:00:00,2018-07-16 19:00:00,16/07/2018,2018-07-16 20:00:00,16/07/2018,2018,"65,1",L'Aquila,"C972+48 L'Aquila, Province of L'Aquila, Italy",rural,"42,41278","13,35083",IT2160A,fondo,AQ,L'Aquila,Abruzzo,Sud,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-19 7:00:00,19/03/2020,2020-03-19 8:00:00,19/03/2020,2020,"64,85",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2017-05-13 4:00:00,13/05/2017,2017-05-13 5:00:00,13/05/2017,2017,"64,764787",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1346A_20_GC-FID_2002-07-20_00:00:00,2015-11-10 6:00:00,10/11/2015,2015-11-10 7:00:00,10/11/2015,2015,"64,756143",Siracusa,"Via Madre Teresa di Calcutta, 10, 96100 Siracusa SR, Italy",urban,"37,09129","15,28530",IT1346A,traffico,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-12-06 0:00:00,06/12/2017,2017-12-06 1:00:00,06/12/2017,2017,"64,5",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1618A_20_GC-FID_2004-05-01_00:00:00,2015-06-15 1:00:00,15/06/2015,2015-06-15 2:00:00,15/06/2015,2015,"63,83",Brindisi,"Via Bernardo de Royas, 1114, 72100 Brindisi BR, Italy",urban,"40,63417","17,94777",IT1618A,traffico,BR,Brindisi,Puglia,Sud,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2017-07-26 12:00:00,26/07/2017,2017-07-26 13:00:00,26/07/2017,2017,"63,407204",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-08-15 4:00:00,15/08/2023,2023-08-15 5:00:00,15/08/2023,2023,"63,35",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT0813A_20_GC-FID_2015-01-01_00:00:00,2015-08-05 4:00:00,05/08/2015,2015-08-05 5:00:00,05/08/2015,2015,"63,143028",Gela,"Via Venezia, 148, 93012 Gela CL, Italy",urban,"37,07035","14,25362",IT0813A,traffico,CL,Caltanissetta,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-08-01 5:00:00,01/08/2023,2023-08-01 6:00:00,01/08/2023,2023,"62,85",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-02 1:00:00,02/07/2021,2021-07-02 2:00:00,02/07/2021,2021,"62,7004",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-12-06 1:00:00,06/12/2017,2017-12-06 2:00:00,06/12/2017,2017,"62,3",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2017-07-04 15:00:00,04/07/2017,2017-07-04 16:00:00,04/07/2017,2017,"62,298979",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1938A_20_GC-PID_2009-03-01_00:00:00,2018-01-05 16:00:00,05/01/2018,2018-01-05 17:00:00,05/01/2018,2018,"62,23",Cosenza,"Città dei Ragazzi - Via Panebianco Trav. Suor Elena Aiello, 87100 Cosenza CS, Italy",urban,"39,31340","16,24517",IT1938A,fondo,CS,Cosenza,Calabria,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-02 1:00:00,02/08/2021,2021-08-02 2:00:00,02/08/2021,2021,"61,9676",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2016-07-18 10:00:00,18/07/2016,2016-07-18 11:00:00,18/07/2016,2016,"61,900824",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0461A_20_GC-FID_2003-08-03_00:00:00,2018-04-17 12:00:00,17/04/2018,2018-04-17 13:00:00,17/04/2018,2018,"61,9",Falconara Marittima,"Via Flaminia, 663, 60015 Falconara Marittima AN, Italy",suburban,"43,63333","13,38750",IT0461A,industriale,AN,Ancona,Marche,Centro,Centro
SPO.IT1890A_20_GC-FID_2008-05-14_00:00:00,2019-01-17 11:00:00,17/01/2019,2019-01-17 12:00:00,17/01/2019,2019,"61,44",Enna,"Via del Vallone, 10, 94100 Enna EN, Italy",urban,"37,56412","14,28146",IT1890A,fondo,EN,Enna,Sicilia,Isole,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2015-12-29 14:00:00,29/12/2015,2015-12-29 15:00:00,29/12/2015,2015,"61,14",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-12-01 20:00:00,01/12/2017,2017-12-01 21:00:00,01/12/2017,2017,"60,5",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2022-10-19 22:00:00,19/10/2022,2022-10-19 23:00:00,19/10/2022,2022,"60,4478",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0618A_20_GC-FID_1983-04-30_23:00:00,2021-11-11 23:00:00,11/11/2021,2021-11-12 0:00:00,12/11/2021,2021,"60,4075",Augusta,"Via Vettor Pisani, 1, 96011 Augusta SR, Italy",urban,"37,21840","15,22050",IT0618A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-10 10:00:00,10/03/2020,2020-03-10 11:00:00,10/03/2020,2020,"60,15",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2018-11-09 13:00:00,09/11/2018,2018-11-09 14:00:00,09/11/2018,2018,"60,08",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-02-23 6:00:00,23/02/2018,2018-02-23 7:00:00,23/02/2018,2018,"60,03537",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0611A_20_GC-FID_1992-03-24_00:00:00,2018-01-24 14:00:00,24/01/2018,2018-01-24 15:00:00,24/01/2018,2018,"59,98475",Melilli,"Contrada Scala Corta, 4, 96010 Melilli SR, Italy",urban,"37,18237","15,12883",IT0611A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
